SKU_COD,MODEL_COD,BRAND_DES,MD_SKU_STATUS_COD,PRODUCT_TYPE_COD,COLOR,COLOR_FAMILY_1_DES,ZLENSCODE,filename_root,USERGENDER_DES,CTM_FIRST_FRONT_MATERIAL_DES,SHAPE_SEMI_GROUPED,GRANULAR_SHAPE_AWS,CTM_FIRST_TEMPLE_MATERIAL_DES,FlatTop_FlatTop_1,SIZE_COD,LENSHEIGHTVAL,BRIDGE_LENGTH,LENS_BASE,RIM_TYPE_DES
207892XW051IR,207892,TOMMY HILFIGER,IL,2,XW0,BL,IR,2078920XW0IR,MAN,INJECTED,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,INJECTED,NOFLATTOP,51,43.7,18,4,FULL RIM
207893D5155ZS,207893,TOMMY HILFIGER,IL,2,D51,BK,ZS,2078930D51ZS,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,55,43.5,19,4,FULL RIM
207893DCD55KU,207893,TOMMY HILFIGER,,2,DCD,BL,KU,2078930DCDKU,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,55,43.5,19,4,FULL RIM
207893KB755IR,207893,TOMMY HILFIGER,IL,2,KB7,GY,IR,2078930KB7IR,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,55,43.5,19,4,FULL RIM
207893PJP55KU,207893,TOMMY HILFIGER,IL,2,PJP,BL,KU,2078930PJPKU,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,55,43.5,19,4,FULL RIM
207894KB756KU,207894,TOMMY HILFIGER,IL,2,KB7,GY,KU,2078940KB7KU,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,56,42.6,17,4,FULL RIM
207894LHF56IR,207894,TOMMY HILFIGER,,2,LHF,BU,IR,2078940LHFIR,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,56,42.6,17,4,FULL RIM
207895FWM51HA,207895,STUART WEITZMAN,IL,2,FWM,PK,HA,2078950FWMHA,WOMAN,ACETATE,SQUARETANGULAR_BOLD,RECTANGULAR BOLD,METAL,NOFLATTOP,51,34.8,20,4,FULL RIM
207895WR7519O,207895,STUART WEITZMAN,IL,2,WR7,BK,9O,2078950WR79O,WOMAN,ACETATE,SQUARETANGULAR_BOLD,RECTANGULAR BOLD,METAL,NOFLATTOP,51,34.8,20,4,FULL RIM
207895XW051GB,207895,STUART WEITZMAN,IL,2,XW0,BL,GB,2078950XW0GB,WOMAN,ACETATE,SQUARETANGULAR_BOLD,RECTANGULAR BOLD,METAL,NOFLATTOP,51,34.8,20,4,FULL RIM
207896FWM51HA,207896,STUART WEITZMAN,IL,2,FWM,PK,HA,2078960FWMHA,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,METAL,NOFLATTOP,51,46.9,22,4,FULL RIM
207896HMZ519O,207896,STUART WEITZMAN,IL,2,HMZ,BK,9O,2078960HMZ9O,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,METAL,NOFLATTOP,51,46.9,22,4,FULL RIM
207896IPR51HA,207896,STUART WEITZMAN,IL,2,IPR,HV,HA,2078960IPRHA,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,METAL,NOFLATTOP,51,46.9,22,4,FULL RIM
207896XP851GB,207896,STUART WEITZMAN,IL,2,XP8,BL,GB,2078960XP8GB,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,METAL,NOFLATTOP,51,46.9,22,4,FULL RIM
207897EX456HA,207897,STUART WEITZMAN,IL,2,EX4,BW,HA,2078970EX4HA,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,METAL,NOFLATTOP,56,53.6,18,4,FULL RIM
207900EX459HA,207900,DSQUARED2,IL,2,EX4,BW,HA,2079000EX4HA,MAN,ACETATE,SQUARETANGULAR_FLAT_TOP,SQUARE FLAT TOP,ACETATE,FLATTOP,59,49.7,14,2,FULL RIM
207901EX452IE,207901,DSQUARED2,IL,2,EX4,BW,IE,2079010EX4IE,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,52,42.5,20,2,FULL RIM
207904DDB61SZ,207904,DSQUARED2,IL,2,DDB,GD,SZ,2079040DDBSZ,WOMAN,METAL,SQUARETANGULAR_BOLD,RECTANGULAR FASHIONANGULAR,METAL,NOFLATTOP,61,29.6,19,2,HALF RIM
207907SZJ54IR,207907,DSQUARED2,IL,2,SZJ,WH,IR,2079070SZJIR,MAN,INJECTED,SQUARETANGULAR_FLAT_TOP,RECTANGULAR FLAT TOP,INJECTED,FLATTOP,54,47.3,23,2,FULL RIM
207907YZ45470,207907,DSQUARED2,IL,2,YZ4,BW,70,2079070YZ470,MAN,INJECTED,SQUARETANGULAR_FLAT_TOP,RECTANGULAR FLAT TOP,INJECTED,FLATTOP,54,47.3,23,2,FULL RIM
207908SZJ53IR,207908,DSQUARED2,IL,2,SZJ,WH,IR,2079080SZJIR,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,53,41.6,19,2,FULL RIM
207908YZ45370,207908,DSQUARED2,IL,2,YZ4,BW,70,2079080YZ470,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,53,41.6,19,2,FULL RIM
207909YZ45570,207909,DSQUARED2,IL,2,YZ4,BW,70,2079090YZ470,WOMAN,INJECTED,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,INJECTED,NOFLATTOP,55,37.4,17,2,FULL RIM
207910J5G5470,207910,DSQUARED2,IL,2,J5G,GD,70,2079100J5G70,MAN,METAL,SQUARETANGULAR,RECTANGULAR,METAL,NOFLATTOP,54,36.5,22,2,FULL RIM
207913RHL59M9,207913,STUART WEITZMAN,IL,2,RHL,GD,M9,2079130RHLM9,WOMAN,METAL,PILOT,PILOT,METAL,NOFLATTOP,59,50.9,15,4,FULL RIM
207913YY559YU,207913,STUART WEITZMAN,IL,2,YY5,GY,YU,2079130YY5YU,WOMAN,METAL,PILOT,PILOT,METAL,NOFLATTOP,59,50.9,15,4,FULL RIM
207914LHF573X,207914,STUART WEITZMAN,IL,2,LHF,BU,3X,2079140LHF3X,WOMAN,ACETATE,CAT_EYE,CAT EYE,METAL,NOFLATTOP,57,46.8,16,4,FULL RIM
207915FWM56HA,207915,STUART WEITZMAN,IL,2,FWM,PK,HA,2079150FWMHA,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,METAL,NOFLATTOP,56,48.2,17,4,FULL RIM
207915KB7569O,207915,STUART WEITZMAN,IL,2,KB7,GY,9O,2079150KB79O,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,METAL,NOFLATTOP,56,48.2,17,4,FULL RIM
207916RHL589O,207916,STUART WEITZMAN,IL,2,RHL,GD,9O,2079160RHL9O,WOMAN,METAL,BUTTERFLY,BUTTERFLY,METAL,NOFLATTOP,58,53.0,17,4,FULL RIM
207916T5U58HA,207916,STUART WEITZMAN,IL,2,T5U,GD,HA,2079160T5UHA,WOMAN,METAL,BUTTERFLY,BUTTERFLY,METAL,NOFLATTOP,58,53.0,17,4,FULL RIM
207917S10549O,207917,JUICY COUTURE,IL,2,S10,VL,9O,2079170S109O,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,54,42.4,17,4,FULL RIM
207918DXK549O,207918,JUICY COUTURE,IL,2,DXK,BL,9O,2079180DXK9O,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,54,46.5,18,4,FULL RIM
207919HT8539O,207919,JUICY COUTURE,IL,2,HT8,PK,9O,2079190HT89O,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,ACETATE,NOFLATTOP,53,47.0,20,4,FULL RIM
207919NS8539O,207919,JUICY COUTURE,IL,2,NS8,BK,9O,2079190NS89O,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,ACETATE,NOFLATTOP,53,47.0,20,4,FULL RIM
207919XP8539O,207919,JUICY COUTURE,IL,2,XP8,BL,9O,2079190XP89O,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,ACETATE,NOFLATTOP,53,47.0,20,4,FULL RIM
207920H0H579O,207920,JUICY COUTURE,IL,2,H0H,HV,9O,2079200H0H9O,WOMAN,ACETATE,BUTTERFLY_ROUNDISH,BUTTERFLY ROUNDISH,ACETATE,NOFLATTOP,57,39.1,17,6,FULL RIM
207921E2656FF,207921,STUART WEITZMAN,IL,2,E26,BG,FF,2079210E26FF,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,METAL,NOFLATTOP,56,50.1,19,4,FULL RIM
207921FWM56HA,207921,STUART WEITZMAN,IL,2,FWM,PK,HA,2079210FWMHA,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,METAL,NOFLATTOP,56,50.1,19,4,FULL RIM
207921H7P56HA,207921,STUART WEITZMAN,IL,2,H7P,HV,HA,2079210H7PHA,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,METAL,NOFLATTOP,56,50.1,19,4,FULL RIM
207922PJP569O,207922,MARC JACOBS,IL,2,PJP,BL,9O,2079220PJP9O,WOMAN,ACETATE,ROUNDISH,CAT EYE ROUNDISH,ACETATE,NOFLATTOP,56,52.9,18,4,FULL RIM
207923LHF53HA,207923,MARC JACOBS,IL,2,LHF,BU,HA,2079230LHFHA,WOMAN,ACETATE,ROUNDISH,CAT EYE ROUNDISH,ACETATE,NOFLATTOP,53,46.8,18,4,FULL RIM
207923PJP539O,207923,MARC JACOBS,,2,PJP,BL,9O,2079230PJP9O,WOMAN,ACETATE,ROUNDISH,CAT EYE ROUNDISH,ACETATE,NOFLATTOP,53,46.8,18,4,FULL RIM
207924IWF52HA,207924,MARC JACOBS,IL,2,IWF,HO,HA,2079240IWFHA,WOMAN,ACETATE,ROUNDISH,CAT EYE ROUNDISH,ACETATE,NOFLATTOP,52,42.1,20,4,FULL RIM
207925IWF54HA,207925,MARC JACOBS,IL,2,IWF,HO,HA,2079250IWFHA,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,ACETATE,NOFLATTOP,54,47.2,16,4,FULL RIM
207925LHF54HA,207925,MARC JACOBS,IL,2,LHF,BU,HA,2079250LHFHA,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,ACETATE,NOFLATTOP,54,47.2,16,4,FULL RIM
207926RHL599O,207926,MARC JACOBS,IL,2,RHL,GD,9O,2079260RHL9O,WOMAN,METAL,SQUARETANGULAR_HEX,RECTANGULAR HEX,METAL,NOFLATTOP,59,43.8,16,4,FULL RIM
207926S9E593X,207926,MARC JACOBS,IL,2,S9E,GD,3X,2079260S9E3X,WOMAN,METAL,SQUARETANGULAR_HEX,RECTANGULAR HEX,METAL,NOFLATTOP,59,43.8,16,4,FULL RIM
207927GME58DG,207927,MARC JACOBS,IL,2,GME,GY,DG,2079270GMEDG,WOMAN,METAL,OVAL,OVAL,METAL,NOFLATTOP,58,39.0,19,4,FULL RIM
207927RHL58IR,207927,MARC JACOBS,IL,2,RHL,GD,IR,2079270RHLIR,WOMAN,METAL,OVAL,OVAL,METAL,NOFLATTOP,58,39.0,19,4,FULL RIM
207927S9E58SZ,207927,MARC JACOBS,IL,2,S9E,GD,SZ,2079270S9ESZ,WOMAN,METAL,OVAL,OVAL,METAL,NOFLATTOP,58,39.0,19,4,FULL RIM
207928RHL589O,207928,MARC JACOBS,IL,2,RHL,GD,9O,2079280RHL9O,WOMAN,METAL,SQUARETANGULAR,SQUARE,METAL,NOFLATTOP,58,54.7,17,4,FULL RIM
207928S9E583X,207928,MARC JACOBS,IL,2,S9E,GD,3X,2079280S9E3X,WOMAN,METAL,SQUARETANGULAR,SQUARE,METAL,NOFLATTOP,58,54.7,17,4,FULL RIM
207929MU154IR,207929,MARC JACOBS,IL,2,MU1,PK,IR,2079290MU1IR,WOMAN,INJECTED,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,INJECTED,NOFLATTOP,54,45.1,19,4,FULL RIM
207929QFU54M9,207929,MARC JACOBS,IL,2,QFU,BK,M9,2079290QFUM9,WOMAN,INJECTED,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,INJECTED,NOFLATTOP,54,45.1,19,4,FULL RIM
207930AB856WJ,207930,MARC JACOBS,IL,2,AB8,HV,WJ,2079300AB8WJ,WOMAN,INJECTED,CAT_EYE_NARROW,CAT EYE NARROW,INJECTED,NOFLATTOP,56,40.4,16,4,FULL RIM
207931FLL539O,207931,MARC JACOBS,IL,2,FLL,BL,9O,2079310FLL9O,WOMAN,INJECTED,SQUARETANGULAR_BOLD,RECTANGULAR BOLD,INJECTED,NOFLATTOP,53,34.8,20,4,FULL RIM
207932PY358HA,207932,MARC JACOBS,IL,2,PY3,GD,HA,2079320PY3HA,WOMAN,METAL,ROUNDISH,PANTOS,METAL,NOFLATTOP,58,56.0,18,4,FULL RIM
207932RHL589O,207932,MARC JACOBS,IL,2,RHL,GD,9O,2079320RHL9O,WOMAN,METAL,ROUNDISH,PANTOS,METAL,NOFLATTOP,58,56.0,18,4,FULL RIM
207932S9E58UR,207932,MARC JACOBS,IL,2,S9E,GD,UR,2079320S9EUR,WOMAN,METAL,ROUNDISH,PANTOS,METAL,NOFLATTOP,58,56.0,18,4,FULL RIM
207933POH599O,207933,MARC JACOBS,IL,2,POH,GY,9O,2079330POH9O,MAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,METAL,NOFLATTOP,59,44.1,15,4,FULL RIM
207933RHL599O,207933,MARC JACOBS,IL,2,RHL,GD,9O,2079330RHL9O,MAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,METAL,NOFLATTOP,59,44.1,15,4,FULL RIM
207934EX4599K,207934,MARC JACOBS,,2,EX4,BW,9K,2079340EX49K,MAN,ACETATE,SQUARETANGULAR,SQUARE,METAL,NOFLATTOP,59,50.8,14,4,FULL RIM
207935KB7539O,207935,MARC JACOBS,IL,2,KB7,GY,9O,2079350KB79O,MAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR TRAPEZIANGULAR,METAL,FLATTOP,54,41.2,20,4,FULL RIM
207936KB7549O,207936,MARC JACOBS,IL,2,KB7,GY,9O,2079360KB79O,MAN,ACETATE,SQUARETANGULAR_FLAT_TOP,RECTANGULAR FLAT TOP,METAL,FLATTOP,54,44.6,15,4,FULL RIM
207938H7P52HA,207938,STUART WEITZMAN,IL,2,H7P,HV,HA,2079380H7PHA,WOMAN,ACETATE,CAT_EYE_NARROW,CAT EYE NARROW,ACETATE,NOFLATTOP,52,37.26798029556651,21,4,FULL RIM
207938PJP52IR,207938,STUART WEITZMAN,IL,2,PJP,BL,IR,2079380PJPIR,WOMAN,ACETATE,CAT_EYE_NARROW,CAT EYE NARROW,ACETATE,NOFLATTOP,52,37.26798029556651,21,4,FULL RIM
207938SZJ52HA,207938,STUART WEITZMAN,IL,2,SZJ,WH,HA,2079380SZJHA,WOMAN,ACETATE,CAT_EYE_NARROW,CAT EYE NARROW,ACETATE,NOFLATTOP,52,37.26798029556651,21,4,FULL RIM
207939PJP49IR,207939,TOMMY HILFIGER,IL,2,PJP,BL,IR,2079390PJPIR,MAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,ACETATE,NOFLATTOP,49,44.7,23,4,FULL RIM
207940PJP52IR,207940,TOMMY HILFIGER,IL,2,PJP,BL,IR,2079400PJPIR,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,52,43.4,20,4,FULL RIM
207940PJP5208,207940,TOMMY HILFIGER,IL,2,PJP,BL,08,2079400PJP08,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,52,43.4,20,4,FULL RIM
207941KB751KU,207941,TOMMY HILFIGER,,2,KB7,GY,KU,2079410KB7KU,MAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,ACETATE,NOFLATTOP,51,43.5,21,4,FULL RIM
207941PJP51IR,207941,TOMMY HILFIGER,IL,2,PJP,BL,IR,2079410PJPIR,MAN,ACETATE,SQUARETANGULAR_SOFT,RECTANGULAR SOFT,ACETATE,NOFLATTOP,51,43.5,21,4,FULL RIM
207942CTL55KU,207942,TOMMY HILFIGER,IL,2,CTL,GY,KU,2079420CTLKU,MAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,METAL,NOFLATTOP,55,46.2,21,4,FULL RIM
207942J5G55QT,207942,TOMMY HILFIGER,IL,2,J5G,GD,QT,2079420J5GQT,MAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,METAL,NOFLATTOP,55,46.2,21,4,FULL RIM
207942R805570,207942,TOMMY HILFIGER,,2,R80,GY,70,2079420R8070,MAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,METAL,NOFLATTOP,55,46.2,21,4,FULL RIM
207942V8155IR,207942,TOMMY HILFIGER,IL,2,V81,GY,IR,2079420V81IR,MAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,METAL,NOFLATTOP,55,46.2,21,4,FULL RIM
207944IPR50IR,207944,TOMMY HILFIGER,IL,2,IPR,HV,IR,2079440IPRIR,WOMAN,ACETATE,ROUNDISH,ROUND GEOMETRICAL,METAL,NOFLATTOP,50,47.2,19,4,FULL RIM
207945PJP5208,207945,TOMMY HILFIGER,IL,2,PJP,BL,08,2079450PJP08,WOMAN,ACETATE,BUTTERFLY_GEOMETRICAL,BUTTERFLY GEOMETRICAL,METAL,NOFLATTOP,52,48.2,17,4,FULL RIM
207946AOZ609K,207946,TOMMY HILFIGER,IL,2,AOZ,GD,9K,2079460AOZ9K,MAN,METAL,SQUARETANGULAR_DB,NAVIGATOR,METAL,NOFLATTOP,60,49.3,16,4,FULL RIM
207946J5G6008,207946,TOMMY HILFIGER,IL,2,J5G,GD,08,2079460J5G08,MAN,METAL,SQUARETANGULAR_DB,NAVIGATOR,METAL,NOFLATTOP,60,49.3,16,4,FULL RIM
207946KJ160IR,207946,TOMMY HILFIGER,IL,2,KJ1,GY,IR,2079460KJ1IR,MAN,METAL,SQUARETANGULAR_DB,NAVIGATOR,METAL,NOFLATTOP,60,49.3,16,4,FULL RIM
207946SVK60KU,207946,TOMMY HILFIGER,IL,2,SVK,GY,KU,2079460SVKKU,MAN,METAL,SQUARETANGULAR_DB,NAVIGATOR,METAL,NOFLATTOP,60,49.3,16,4,FULL RIM
207947KB753IR,207947,STUART WEITZMAN,IL,2,KB7,GY,IR,2079470KB7IR,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,53,45.0,17,4,FULL RIM
207947PJP539O,207947,STUART WEITZMAN,IL,2,PJP,BL,9O,2079470PJP9O,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,53,45.0,17,4,FULL RIM
207947VK653HA,207947,STUART WEITZMAN,IL,2,VK6,WH,HA,2079470VK6HA,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,53,45.0,17,4,FULL RIM
207948FWM60YK,207948,CARRERA,IL,2,FWM,PK,YK,2079480FWMYK,WOMAN,ACETATE,SQUARETANGULAR_FLAT_TOP,SQUARE FLAT TOP,ACETATE,FLATTOP,60,50.7,12,4,FULL RIM
207948W4A60LA,207948,CARRERA,IL,2,W4A,BK,LA,2079480W4ALA,WOMAN,ACETATE,SQUARETANGULAR_FLAT_TOP,SQUARE FLAT TOP,ACETATE,FLATTOP,60,50.7,12,4,FULL RIM
207948XLT60HA,207948,CARRERA,IL,2,XLT,HV,HA,2079480XLTHA,WOMAN,ACETATE,SQUARETANGULAR_FLAT_TOP,SQUARE FLAT TOP,ACETATE,FLATTOP,60,50.7,12,4,FULL RIM
207949FWM54HA,207949,CARRERA,IL,2,FWM,PK,HA,2079490FWMHA,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR TRAPEZIANGULAR,ACETATE,NOFLATTOP,55,38.6,17,4,FULL RIM
207949MFX54LA,207949,CARRERA,IL,2,MFX,HV,LA,2079490MFXLA,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR TRAPEZIANGULAR,ACETATE,NOFLATTOP,55,38.6,17,4,FULL RIM
207950KB753FQ,207950,CARRERA,IL,2,KB7,GY,FQ,2079500KB7FQ,WOMAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,53,42.4,19,4,FULL RIM
207950L7Q53KM,207950,CARRERA,,2,L7Q,OR,KM,2079500L7QKM,WOMAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,53,42.4,19,4,FULL RIM
207951FWM56YK,207951,CARRERA,IL,2,FWM,PK,YK,2079510FWMYK,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR TRAPEZIANGULAR,ACETATE,NOFLATTOP,56,47.5,18,4,FULL RIM
207951KB756FQ,207951,CARRERA,IL,2,KB7,GY,FQ,2079510KB7FQ,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR TRAPEZIANGULAR,ACETATE,NOFLATTOP,56,47.5,18,4,FULL RIM
207952R1T50MT,207952,CARRERA,IL,2,R1T,BG,MT,2079520R1TMT,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,50,38.3,22,2,FULL RIM
207954KB758SP,207954,CARRERA,IL,2,KB7,GY,SP,2079540KB7SP,MAN,ACETATE,SQUARETANGULAR,RECTANGULAR,ACETATE,NOFLATTOP,57,47.0,17,6,FULL RIM
207955AOZ6270,207955,CARRERA,IL,2,AOZ,GD,70,2079550AOZ70,MAN,METAL,SQUARETANGULAR_DB,NAVIGATOR,ACETATE,NOFLATTOP,62,39.9,18,8,FULL RIM
207955R8062M9,207955,CARRERA,IL,2,R80,GY,M9,2079550R80M9,MAN,METAL,SQUARETANGULAR_DB,NAVIGATOR,ACETATE,NOFLATTOP,62,39.9,18,8,FULL RIM
207956AOZ60YL,207956,CARRERA,IL,2,AOZ,GD,YL,2079560AOZYL,MAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,ACETATE,NOFLATTOP,60,48.7,16,6,FULL RIM
207956R8060IR,207956,CARRERA,IL,2,R80,GY,IR,2079560R80IR,MAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,ACETATE,NOFLATTOP,60,48.7,16,6,FULL RIM
207956RHL609K,207956,CARRERA,IL,2,RHL,GD,9K,2079560RHL9K,MAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,ACETATE,NOFLATTOP,60,48.7,16,6,FULL RIM
207957YDC533X,207957,STUART WEITZMAN,IL,2,YDC,BU,3X,2079570YDC3X,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,METAL,NOFLATTOP,53,47.8,21,4,FULL RIM
207958D5152T4,207958,TOMMY HILFIGER,IL,2,D51,BK,T4,2079580D51T4,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,52,42.9,18,4,FULL RIM
207958D5156T4,207958,TOMMY HILFIGER,NF,2,D51,BK,T4,2079580D51T4,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,56,43.7,18,4,FULL RIM
207958FLL52IR,207958,TOMMY HILFIGER,IL,2,FLL,BL,IR,2079580FLLIR,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,52,42.9,18,4,FULL RIM
207958FLL56IR,207958,TOMMY HILFIGER,IL,2,FLL,BL,IR,2079580FLLIR,MAN,INJECTED,SQUARETANGULAR,RECTANGULAR,INJECTED,NOFLATTOP,56,43.7,18,4,FULL RIM
207959ANS56M9,207959,CARRERA,IL,2,ANS,BK,M9,2079590ANSM9,MAN,ACETATE,SQUARETANGULAR_FLAT_TOP,RECTANGULAR FLAT TOP,ACETATE,FLATTOP,56,45.8,19,4,FULL RIM
207959I465686,207959,CARRERA,IL,2,I46,BK,86,2079590I4686,MAN,ACETATE,SQUARETANGULAR_FLAT_TOP,RECTANGULAR FLAT TOP,ACETATE,FLATTOP,56,45.8,19,4,FULL RIM
207959KB756FQ,207959,CARRERA,IL,2,KB7,GY,FQ,2079590KB7FQ,MAN,ACETATE,SQUARETANGULAR_FLAT_TOP,RECTANGULAR FLAT TOP,ACETATE,FLATTOP,56,45.8,19,4,FULL RIM
207961R8159M9,207961,CHESTERFIELD,IL,2,R81,GY,M9,2079610R81M9,MAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,METAL,NOFLATTOP,59,47.73333333333331,16,6,FULL RIM
207961TUI59SP,207961,CHESTERFIELD,IL,2,TUI,BW,SP,2079610TUISP,MAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,METAL,NOFLATTOP,59,47.73333333333331,16,6,FULL RIM
207962FRE62M9,207962,CHESTERFIELD,IL,2,FRE,GY,M9,2079620FREM9,MAN,METAL,SQUARETANGULAR,RECTANGULAR,OTHER,NOFLATTOP,62,37.7,17,6,FULL RIM
207964LHF523X,207964,STUART WEITZMAN,IL,2,LHF,BU,3X,2079640LHF3X,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,METAL,NOFLATTOP,52,37.0,19,4,FULL RIM
207965IPR53HA,207965,STUART WEITZMAN,IL,2,IPR,HV,HA,2079650IPRHA,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,METAL,NOFLATTOP,53,45.0,17,4,FULL RIM
207966LHF51IR,207966,TOMMY HILFIGER,,2,LHF,BU,IR,2079660LHFIR,WOMAN,ACETATE,OVAL,OVAL,ACETATE,NOFLATTOP,51,38.7,20,4,FULL RIM
207966SZJ51HA,207966,TOMMY HILFIGER,,2,SZJ,WH,HA,2079660SZJHA,WOMAN,ACETATE,OVAL,OVAL,ACETATE,NOFLATTOP,51,38.7,20,4,FULL RIM
207967LHF539O,207967,TOMMY HILFIGER,IL,2,LHF,BU,9O,2079670LHF9O,WOMAN,ACETATE,SQUARETANGULAR,SQUARE,ACETATE,NOFLATTOP,53,47.3,20,4,FULL RIM
207968J5G639O,207968,MARC JACOBS,IL,2,J5G,GD,9O,2079680J5G9O,MAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,METAL,NOFLATTOP,63,50.5,12,4,RIMLESS
207968RHL63NU,207968,MARC JACOBS,IL,2,RHL,GD,NU,2079680RHLNU,MAN,METAL,SQUARETANGULAR_DB,RECTANGULAR DB,METAL,NOFLATTOP,63,50.5,12,4,RIMLESS
207969W4A60HA,207969,MARC JACOBS,IL,2,W4A,BK,HA,2079690W4AHA,MAN,ACETATE,SQUARETANGULAR_FLAT_TOP,RECTANGULAR FLAT TOP,ACETATE,NOFLATTOP,60,48.0,13,4,FULL RIM
207970AIO52HA,207970,MARC JACOBS,IL,2,AIO,CR,HA,2079700AIOHA,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,52,40.2,18,4,FULL RIM
207970DLN523X,207970,MARC JACOBS,IL,2,DLN,PK,3X,2079700DLN3X,WOMAN,ACETATE,SQUARETANGULAR_CAT_EYE,RECTANGULAR CAT EYE,ACETATE,NOFLATTOP,52,40.2,18,4,FULL RIM
