SKU_COD,BRAND_DES,MD_SKU_STATUS_COD,PRODUCT_TYPE_COD,COLOR,COLOR_FAMILY_1_DES,ZLENSCODE,MODEL_COD,filename_root,USERGENDER_DES_PRECISE,USERGENDER_DES,CTM_FIRST_FRONT_MATERIAL_DES,CTM_FIRST_TEMPLE_MATERIAL_DES,SIZE_COD,FRONT_LENGTH_VAL,LENSHEIGHTVAL,BRIDGE_LENGTH_VAL,FRONT_HEIGHT_VAL,STARTSKU_DATE,ACT_SKU_PRICE_VAL,MACRO_SHAPE_AWS,GRANULAR_SHAPE_AWS,SHAPE_SEMI_GROUPED,FlatTop_FlatTop_1,browline_browline_1,bridge_Bridge_1,RIM_TYPE_DES
310328FMP5125,POLAROID,IL,3,FMP,YL,00,310328,3103280FMP00,UNISEX ADULT,UNISEX ADULT,INJECTED,INJECTED,51,138.0,41.6,19,44.7,2025-08-01,36.0,RECTANGULAR,RECTANGULAR SOFT,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
310328FMP5130,POLAROID,IL,3,FMP,YL,00,310328,3103280FMP00,UNISEX ADULT,UNISEX ADULT,INJECTED,INJECTED,51,138.0,41.6,19,44.7,2025-08-01,36.0,RECTANGULAR,RECTANGULAR SOFT,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
310328PJP5110,POLAROID,IL,3,PJP,BL,00,310328,3103280PJP00,UNISEX ADULT,UNISEX ADULT,INJECTED,INJECTED,51,138.0,41.6,19,44.7,2025-08-01,36.0,RECTANGULAR,RECTANGULAR SOFT,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
310328PJP5115,POLAROID,IL,3,PJP,BL,00,310328,3103280PJP00,UNISEX ADULT,UNISEX ADULT,INJECTED,INJECTED,51,138.0,41.6,19,44.7,2025-08-01,36.0,RECTANGULAR,RECTANGULAR SOFT,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
310328PJP5120,POLAROID,IL,3,PJP,BL,00,310328,3103280PJP00,UNISEX ADULT,UNISEX ADULT,INJECTED,INJECTED,51,138.0,41.6,19,44.7,2025-08-01,36.0,RECTANGULAR,RECTANGULAR SOFT,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
310328PJP5125,POLAROID,IL,3,PJP,BL,00,310328,3103280PJP00,UNISEX ADULT,UNISEX ADULT,INJECTED,INJECTED,51,138.0,41.6,19,44.7,2025-08-01,36.0,RECTANGULAR,RECTANGULAR SOFT,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
310328PJP5130,POLAROID,IL,3,PJP,BL,00,310328,3103280PJP00,UNISEX ADULT,UNISEX ADULT,INJECTED,INJECTED,51,138.0,41.6,19,44.7,2025-08-01,36.0,RECTANGULAR,RECTANGULAR SOFT,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
716425BGL5519,PIERRE CARDIN,IL,1,BGL,GY,00,716425,7164250BGL00,MAN,MAN,METAL,METAL,55,141.30916568742657,35.0,19,42.636009445100356,2011-04-01,167.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
740142KKM5818,PIERRE CARDIN,IL,1,KKM,GY,00,740142,7401420KKM00,MAN,MAN,METAL,METAL,58,144.65673469387764,35.9,18,42.87714285714286,2015-08-01,170.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
740143KKM5418,PIERRE CARDIN,IL,1,KKM,GY,00,740143,7401430KKM00,MAN,MAN,METAL,METAL,54,140.08178025034766,35.8,18,41.65118219749656,2015-08-01,170.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
747123VAQ5417,FOSSIL,IL,1,VAQ,BK,00,747123,7471230VAQ00,MAN,MAN,METAL,ACETATE,54,140.08178025034766,31.6,17,41.65118219749656,2017-01-01,132.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,HALF RIM
747130SO05316,FOSSIL,IL,1,SO0,GY,00,747130,7471300SO000,MAN,MAN,ACETATE,METAL,53,139.97268722466956,42.4,16,43.08915929203544,2017-01-01,128.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1002399WZ5316,MARC JACOBS,IL,1,9WZ,HV,00,100239,10023909WZ00,WOMAN,WOMAN,ACETATE,METAL,53,134.5,37.1,16,40.3,2017-01-01,196.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1007732VL5116,KATE SPADE,IL,1,2VL,PK,00,100773,10077302VL00,WOMAN,WOMAN,ACETATE,ACETATE,51,134.89396551724138,40.9,16,42.60258620689654,2017-08-01,175.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1007732VM5116,KATE SPADE,IL,1,2VM,HV,00,100773,10077302VM00,WOMAN,WOMAN,ACETATE,ACETATE,51,134.89396551724138,40.9,16,42.60258620689654,2017-08-01,175.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1007737RM5116,KATE SPADE,IL,1,7RM,BK,00,100773,10077307RM00,WOMAN,WOMAN,ACETATE,ACETATE,51,134.89396551724138,40.9,16,42.60258620689654,2017-08-01,175.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1011323VJ5417,MOSCHINO LOVE,IL,1,3VJ,RD,00,101132,10113203VJ00,WOMAN,WOMAN,ACETATE,METAL,54,139.42580645161289,44.55454545454545,17,50.248387096774195,2024-08-01,155.0,CAT EYE,CAT EYE,CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1011327T35417,MOSCHINO LOVE,IL,1,7T3,BK,00,101132,10113207T300,WOMAN,WOMAN,ACETATE,METAL,54,139.42580645161289,44.55454545454545,17,50.248387096774195,2024-08-01,155.0,CAT EYE,CAT EYE,CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1012831ED4916,KATE SPADE,IL,1,1ED,GN,00,101283,10128301ED00,WOMAN,WOMAN,ACETATE,ACETATE,49,129.2,29.5,16,32.3,2018-01-01,165.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1012831ED5136,KATE SPADE,IL,1,1ED,GN,00,101283,10128301ED00,WOMAN,WOMAN,ACETATE,ACETATE,51,133.5,30.7,16,33.5,2018-01-01,165.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1012832VM4916,KATE SPADE,IL,1,2VM,HV,00,101283,10128302VM00,WOMAN,WOMAN,ACETATE,ACETATE,49,129.2,29.5,16,32.3,2018-04-01,165.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1012832VM5136,KATE SPADE,IL,1,2VM,HV,00,101283,10128302VM00,WOMAN,WOMAN,ACETATE,ACETATE,51,133.5,30.7,16,33.5,2018-04-01,165.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1012999N74816,POLAROID KIDS,IL,1,9N7,BL,00,101299,10129909N700,JUNIOR (7-10),TEEN,INJECTED,INJECTED,48,125.6,35.7,16,37.22857142857142,2021-01-01,60.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1013002TM4518,POLAROID KIDS,IL,1,2TM,HV,00,101300,10130002TM00,JUNIOR (7-10),TEEN,INJECTED,INJECTED,45,124.60000000000001,39.5,18,44.699999999999996,2018-04-01,60.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1014305MO5318,FOSSIL,IL,1,5MO,GY,00,101430,10143005MO00,MAN,MAN,METAL,INJECTED,53,139.97268722466956,33.2,18,43.08915929203544,2018-04-01,132.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
1014305MO5538,FOSSIL,IL,1,5MO,GY,00,101430,10143005MO00,MAN,MAN,METAL,INJECTED,55,141.30916568742657,34.4,18,42.636009445100356,2018-04-01,132.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
1014364IN5016,FOSSIL,IL,1,4IN,BW,00,101436,10143604IN00,WOMAN,WOMAN,METAL,ACETATE,51,131.52857142857144,38.5,16,39.8095238095238,2018-04-01,132.0,RECTANGULAR,RECTANGULAR FARFANGULAR,SQUARETANGULAR_FARFANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
1014364IN5216,FOSSIL,IL,1,4IN,BW,00,101436,10143604IN00,WOMAN,WOMAN,METAL,ACETATE,53,135.98823529411763,38.47698412698411,16,41.142156862745054,2018-04-01,132.0,RECTANGULAR,RECTANGULAR FARFANGULAR,SQUARETANGULAR_FARFANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
1016203U55318,HUGO,IL,1,3U5,GY,00,101620,10162003U500,MAN,MAN,ACETATE,ACETATE,54,140.08178025034766,38.3,16,41.65118219749656,2019-04-01,162.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1017560T75316,MOSCHINO LOVE,IL,1,0T7,VL,00,101756,10175600T700,WOMAN,WOMAN,METAL,ACETATE,53,135.98823529411763,40.0,16,41.142156862745054,2018-08-01,161.0,RECTANGULAR,RECTANGULAR FARFANGULAR,SQUARETANGULAR_FARFANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
1020872M25317,TOMMY HILFIGER,IL,1,2M2,BK,00,102087,10208702M200,WOMAN,WOMAN,METAL,METAL,53,135.98823529411763,38.7,17,41.142156862745054,2019-01-01,188.0,RECTANGULAR,RECTANGULAR FARFANGULAR,SQUARETANGULAR_FARFANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1020872M25517,TOMMY HILFIGER,IL,1,2M2,BK,00,102087,10208702M200,WOMAN,WOMAN,METAL,METAL,55,139.7,40.2,17,42.1,2025-08-01,188.0,RECTANGULAR,RECTANGULAR FARFANGULAR,SQUARETANGULAR_FARFANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1023904IN5616,HUGO BOSS,IL,1,4IN,BW,00,102390,10239004IN00,MAN,MAN,METAL,METAL,56,138.0,38.7,16,40.7,2018-08-01,266.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1024507FF5015,KATE SPADE,IL,1,7FF,HO,00,102450,10245007FF00,WOMAN,WOMAN,ACETATE,ACETATE,50,131.41499999999996,34.0,15,40.64000000000001,2020-04-01,175.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1024507FF5215,KATE SPADE,IL,1,7FF,HO,00,102450,10245007FF00,WOMAN,WOMAN,ACETATE,ACETATE,52,135.28292682926832,35.4,15,43.27256097560976,2020-04-01,175.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1024623H25115,KATE SPADE,IL,1,3H2,BK,00,102462,10246203H200,WOMAN,WOMAN,ACETATE,ACETATE,51,134.89396551724138,35.3,15,42.60258620689654,2019-01-01,180.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1027236LB5217,SEVENTH STREET,IL,1,6LB,GY,00,102723,10272306LB00,WOMAN,WOMAN,METAL,METAL,52,135.28292682926832,37.9,17,43.27256097560976,2019-08-01,178.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,RIMLESS
1028623MR5514,MOSCHINO LOVE,IL,1,3MR,BK,00,102862,10286203MR00,WOMAN,WOMAN,ACETATE,ACETATE,55,142.07227722772274,42.0,14,49.422277227722795,2021-08-01,124.0,RECTANGULAR,RECTANGULAR CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1030042M25117,PIERRE CARDIN,IL,1,2M2,BK,00,103004,10300402M200,WOMAN,WOMAN,METAL,METAL,51,131.52857142857144,38.7,17,39.8095238095238,2021-08-01,166.0,RECTANGULAR,RECTANGULAR FARFANGULAR,SQUARETANGULAR_FARFANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
1030689T95518,CARRERA,IL,1,9T9,GY,00,103068,10306809T900,MAN,MAN,METAL,METAL,55,139.0,33.8,18,35.1,2020-01-01,193.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
1030689T95718,CARRERA,IL,1,9T9,GY,00,103068,10306809T900,MAN,MAN,METAL,METAL,57,143.0,34.9,18,36.4,2020-01-01,193.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
1030906Q15218,FOSSIL,IL,1,6Q1,BK,00,103090,10309006Q100,MAN,MAN,ACETATE,METAL,52,139.0,36.4,18,40.3,2020-01-01,128.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1030922T35216,FOSSIL,IL,1,2T3,CR,00,103092,10309202T300,WOMAN,WOMAN,ACETATE,METAL,52,133.0,40.7,16,44.1,2020-01-01,128.0,RECTANGULAR,RECTANGULAR ROUND,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1030941ED5318,FOSSIL,IL,1,1ED,GN,00,103094,10309401ED00,MAN,MAN,ACETATE,METAL,53,136.6,39.4,17,42.3,2020-01-01,128.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1030960T55217,FOSSIL,IL,1,0T5,BU,00,103096,10309600T500,WOMAN,WOMAN,ACETATE,METAL,52,136.0,39.2,17,42.1,2020-01-01,122.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1031153HH5517,CARRERA,IL,1,3HH,BL,00,103115,10311503HH00,MAN,MAN,ACETATE,INJECTED,55,137.0,34.4,17,37.4,2020-01-01,178.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1031153HH5717,CARRERA,IL,1,3HH,BL,00,103115,10311503HH00,MAN,MAN,ACETATE,INJECTED,57,141.0,35.6,17,38.7,2020-01-01,178.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1032745RK5617,HUGO,IL,1,5RK,GY,00,103274,10327405RK00,MAN,MAN,ACETATE,ACETATE,56,144.0,40.2,17,43.5,2020-01-01,162.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1034236LB5021,DAVID BECKHAM,IL,1,6LB,GY,00,103423,10342306LB00,MAN,MAN,METAL,METAL,50,132.5,45.1,21,46.1,2020-01-01,225.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
1034246LB5219,DAVID BECKHAM,IL,1,6LB,GY,00,103424,10342406LB00,MAN,MAN,METAL,METAL,52,135.0,42.2,19,43.1,2020-01-01,231.0,RECTANGULAR,RECTANGULAR DB,SQUARETANGULAR_DB,NOFLATTOP,NO BROWLINE,DOUBLE,FULL RIM
1034261ED4920,DAVID BECKHAM,IL,1,1ED,GN,00,103426,10342601ED00,MAN,MAN,ACETATE,ACETATE,49,139.0,43.8,20,47.2,2022-04-01,184.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1034262W84720,DAVID BECKHAM,IL,1,2W8,HO,00,103426,10342602W800,MAN,MAN,ACETATE,ACETATE,47,135.0,42.0,20,47.2,2020-01-01,184.0,PANTHOS,PANTOS,ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1034271ED5416,DAVID BECKHAM,IL,1,1ED,GN,00,103427,10342701ED00,MAN,MAN,ACETATE,ACETATE,54,138.0,35.7,16,39.0,2022-04-01,184.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1034272W85416,DAVID BECKHAM,IL,1,2W8,HO,00,103427,10342702W800,MAN,MAN,ACETATE,ACETATE,54,138.0,35.7,16,39.0,2020-01-01,184.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1034320NZ5617,DAVID BECKHAM,IL,1,0NZ,GD,00,103432,10343200NZ00,MAN,MAN,METAL,ACETATE,56,141.0,36.0,17,37.1,2020-01-01,231.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
1034320NZ5817,DAVID BECKHAM,IL,1,0NZ,GD,00,103432,10343200NZ00,MAN,MAN,METAL,ACETATE,58,145.0,37.2,17,38.3,2020-01-01,231.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
1035092NL5117,KATE SPADE,IL,1,2NL,HV,00,103509,10350902NL00,WOMAN,WOMAN,ACETATE,ACETATE,51,131.0,35.4,17,40.0,2020-01-01,179.0,RECTANGULAR,RECTANGULAR CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1035151ED5017,KATE SPADE,IL,1,1ED,GN,00,103515,10351501ED00,WOMAN,WOMAN,ACETATE,METAL,50,131.0,40.0,17,43.6,2021-04-01,190.0,RECTANGULAR,RECTANGULAR ROUND,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1035151ED5217,KATE SPADE,IL,1,1ED,GN,00,103515,10351501ED00,WOMAN,WOMAN,ACETATE,METAL,52,135.0,41.5,17,45.6,2020-01-01,190.0,RECTANGULAR,RECTANGULAR ROUND,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1035384IN5216,FOSSIL,IL,1,4IN,BW,00,103538,10353804IN00,WOMAN,WOMAN,METAL,ACETATE,52,131.1,38.7,16,40.8,2020-04-01,132.0,RECTANGULAR,RECTANGULAR FARFANGULAR,SQUARETANGULAR_FARFANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1036557J25318,KATE SPADE,IL,1,7J2,BK,00,103655,10365507J200,WOMAN,WOMAN,ACETATE,ACETATE,53,136.8,40.5,18,44.8,2020-04-01,171.0,RECTANGULAR,RECTANGULAR CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1037220JU5517,TOMMY HILFIGER,IL,1,0JU,BL,00,103722,10372200JU00,MAN,MAN,INJECTED,OTHER,55,138.7,38.8,17,42.2,2025-01-01,149.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1037220JU5738,TOMMY HILFIGER,IL,1,0JU,BL,00,103722,10372200JU00,MAN,MAN,INJECTED,OTHER,58,145.5,39.2,18,43.6,2025-01-01,149.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1037228HT5517,TOMMY HILFIGER,IL,1,8HT,GY,00,103722,10372208HT00,MAN,MAN,INJECTED,OTHER,55,138.7,38.8,17,42.2,2024-04-01,149.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1037228HT5738,TOMMY HILFIGER,IL,1,8HT,GY,00,103722,10372208HT00,MAN,MAN,INJECTED,OTHER,58,145.5,39.2,18,43.6,2024-04-01,149.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1037228RU5517,TOMMY HILFIGER,IL,1,8RU,BL,00,103722,10372208RU00,MAN,MAN,INJECTED,OTHER,55,138.7,38.8,17,42.2,2025-01-01,149.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1037228RU5738,TOMMY HILFIGER,IL,1,8RU,BL,00,103722,10372208RU00,MAN,MAN,INJECTED,OTHER,58,145.5,39.2,18,43.6,2025-01-01,149.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1037233OL5438,TOMMY HILFIGER,IL,1,3OL,BK,00,103723,10372303OL00,MAN,MAN,INJECTED,OTHER,54,141.6,39.6,18,43.0,2020-08-01,149.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1037238HT5438,TOMMY HILFIGER,IL,1,8HT,GY,00,103723,10372308HT00,MAN,MAN,INJECTED,OTHER,54,141.6,39.6,18,43.0,2024-04-01,149.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1037757BL5316,FOSSIL,IL,1,7BL,BU,00,103775,10377507BL00,WOMAN,WOMAN,METAL,METAL,53,139.0,40.3,16,41.7,2021-01-01,132.0,RECTANGULAR,RECTANGULAR FARFANGULAR,SQUARETANGULAR_FARFANGULAR,NOFLATTOP,HALF RIM,SINGLE,HALF RIM
1038541ED5317,MARC JACOBS,IL,1,1ED,GN,00,103854,10385401ED00,WOMAN,WOMAN,ACETATE,METAL,53,137.0,42.9,17,48.1,2022-08-01,181.0,RECTANGULAR,RECTANGULAR TRAPEZIANGULAR,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1038546CR5317,MARC JACOBS,IL,1,6CR,GN,00,103854,10385406CR00,WOMAN,WOMAN,ACETATE,METAL,53,137.0,42.9,17,48.1,2022-08-01,181.0,RECTANGULAR,RECTANGULAR TRAPEZIANGULAR,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1039157C55515,POLAROID,IL,1,7C5,BK,00,103915,10391507C500,MAN,MAN,ACETATE,ACETATE,55,138.0,38.6,15,42.9,2021-01-01,110.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1039872IK5117,KATE SPADE,IL,1,2IK,HV,00,103987,10398702IK00,WOMAN,WOMAN,ACETATE,METAL,51,131.0,36.4,17,39.9,2022-04-01,164.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1043361ED5022,SEVENTH STREET,IL,1,1ED,GN,00,104336,10433601ED00,MAN,MAN,ACETATE,ACETATE,50,142.0,40.5,22,45.2,2021-01-01,105.0,RECTANGULAR,RECTANGULAR SOFT,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1044242M25319,CARRERA,IL,1,2M2,BK,00,104424,10442402M200,MAN,MAN,METAL,INJECTED,53,139.0,41.1,19,55.8,2021-01-01,162.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
1044342W85618,CARRERA,IL,1,2W8,HO,00,104434,10443402W800,MAN,MAN,ACETATE,INJECTED,56,144.0,40.8,18,44.8,2021-01-01,142.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1045317HH5316,MOSCHINO LOVE,IL,1,7HH,GY,00,104531,10453107HH00,WOMAN,WOMAN,ACETATE,METAL,53,135.5,41.9,15,45.8,2021-01-01,149.0,RECTANGULAR,RECTANGULAR CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1047652W85218,UNDER ARMOUR,IL,1,2W8,HO,00,104765,10476502W800,MAN,MAN,ACETATE,INJECTED,52,137.8,32.9,18,35.7,2022-08-01,157.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1047652W85418,UNDER ARMOUR,IL,1,2W8,HO,00,104765,10476502W800,MAN,MAN,ACETATE,INJECTED,54,141.7,34.2,18,36.9,2022-08-01,157.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1047656AK5218,UNDER ARMOUR,IL,1,6AK,GN,00,104765,10476506AK00,MAN,MAN,ACETATE,INJECTED,52,137.8,32.9,18,35.7,2026-01-01,157.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1047656AK5418,UNDER ARMOUR,IL,1,6AK,GN,00,104765,10476506AK00,MAN,MAN,ACETATE,INJECTED,54,141.7,34.2,18,36.9,2026-01-01,157.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1047752W85418,UNDER ARMOUR,IL,1,2W8,HO,00,104775,10477502W800,MAN,MAN,ACETATE,INJECTED,54,140.6,41.5,18,45.0,2023-01-01,157.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1048017HH4917,KATE SPADE,IL,1,7HH,GY,00,104801,10480107HH00,WOMAN,WOMAN,ACETATE,METAL,49,131.0,40.6,17,43.6,2021-01-01,164.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1048017HH5117,KATE SPADE,IL,1,7HH,GY,00,104801,10480107HH00,WOMAN,WOMAN,ACETATE,METAL,51,134.0,42.3,17,45.2,2021-01-01,164.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1048027HH5218,KATE SPADE,IL,1,7HH,GY,00,104802,10480207HH00,WOMAN,WOMAN,ACETATE,METAL,52,139.0,44.0,18,47.4,2024-01-01,164.0,RECTANGULAR,RECTANGULAR SOFT,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1048027HH5438,KATE SPADE,IL,1,7HH,GY,00,104802,10480207HH00,WOMAN,WOMAN,ACETATE,METAL,54,143.0,45.7,18,49.2,2024-08-01,164.0,RECTANGULAR,RECTANGULAR SOFT,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
1048482M25517,ISABEL MARANT,IL,1,2M2,BK,00,104848,10484802M200,WOMAN,WOMAN,METAL,METAL,55,144.0,51.0,18,56.3,2021-04-01,244.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
