Material,Shape Macro,Granular Shape,FlatTop_FlatTop_1,FlatTop_Confidence_1,browline_browline_1,browline_Confidence_1,bridge_Bridge_1,bridge_Confidence_1,LENS_BASE_DES,RIM_TYPE_DES
111062,Panthos,Pantos,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111063,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111064,Rectangular,Rectangular Trapeziangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111065,Square,Square Soft,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111066,Rectangular,Rectangular Farfangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111067,Round Geometrical,Round Geometrical,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111068,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111069,Cat Eye,Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111070,Butterfly Geometrical,Butterfly Geometrical,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111072,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111073,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111074,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111081,Rectangular,Rectangular Trapeziangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111098,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111099,Butterfly Geometrical,Butterfly Geometrical,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111102,Rectangular,Rectangular Cat Eye,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111103,Rectangular,Rectangular Cat Eye,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111104,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111105,Oval,Oval,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111108,Rectangular,Rectangular Cat Eye,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111109,Rectangular,Rectangular Trapeziangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111110,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111111,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
111112,Rectangular Flat Top,Rectangular Flat Top,FlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111113,Pilot,Pilot,,,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
111114,Rectangular Flat Top,Rectangular Flat Top,FlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111116,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111118,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111119,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111122,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111123,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 4 SPHERICAL,HALF RIM
111159,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111166,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111167,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111168,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111169,Panthos,Pantos,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111178,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111179,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111192,Oval,Oval,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111219,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111221,Rectangular,Rectangular Cat Eye,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111222,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111224,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 4 SPHERICAL,HALF RIM
111225,Panthos,Pantos,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111229,Rectangular,Rectangular Round,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111232,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111233,Rectangular,Rectangular Cat Eye,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111237,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111240,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 4 SPHERICAL,HALF RIM
111241,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111242,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 4 SPHERICAL,RIMLESS
111243,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111244,Round Geometrical,Round Geometrical,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111247,Rectangular,Rectangular Soft,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
111249,Rectangular Geometrical,Rectangular Soft Butterfly Geometrical,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
111251,Square Geometrical,Square Soft Geometrical,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111252,Rectangular Geometrical,Rectangular Soft Geometrical,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
111297,Round Geometrical,Round Geometrical,,,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
111298,Rectangular,Rectangular Trapeziangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111299,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111300,Rectangular,Rectangular Farfangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111301,Rectangular,Rectangular Soft,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111360,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111364,Round Geometrical,Round Geometrical,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111365,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111366,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111369,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111371,Round Geometrical,Round Geometrical,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111372,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111382,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111386,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111387,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 4 SPHERICAL,HALF RIM
111390,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111393,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111394,Rectangular,Rectangular Active,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111398,Rectangular,Rectangular Trapeziangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111402,Panthos,Pantos,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111408,Rectangular Geometrical,Rectangular Hex,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111434,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111480,Rectangular,Rectangular Round,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111498,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111524,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
111639,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111640,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111641,Panthos,Pantos,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111642,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111643,Pilot,Pilot,,,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,HALF RIM
111644,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111645,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111646,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111647,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
111648,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111649,Rectangular,Rectangular db,NoFlatTop,1.0,Half Rim,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
111650,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 6 SPHERICAL,FULL RIM
111651,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111652,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 6 SPHERICAL,HALF RIM
111653,Rectangular,Rectangular Active,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 6 SPHERICAL,FULL RIM
111654,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 6 SPHERICAL,FULL RIM
111655,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 6 SPHERICAL,FULL RIM
111656,Rectangular,Rectangular Round,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111657,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111658,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111659,Rectangular,Rectangular Trapeziangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111660,Rectangular Geometrical,Rectangular Soft Butterfly Geometrical,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,RIMLESS
111661,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111662,Rectangular,Rectangular Round,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111663,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111664,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
111665,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111666,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111667,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111668,Rectangular,Rectangular Round,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111669,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111670,Rectangular,Rectangular Trapeziangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111671,Oval,Oval,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111672,Panthos,Pantos,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111675,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111676,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111677,Cat Eye,Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111678,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111679,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111680,Cat Eye,Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111681,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111682,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111683,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111688,Navigator,Navigator,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
111689,Square Geometrical,Square Soft Geometrical,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111690,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111691,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
111692,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111693,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111694,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111695,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111696,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111697,Rectangular,Rectangular Soft,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111698,Square,Square db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
111699,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111700,Rectangular,Rectangular Bold,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111701,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111702,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111706,Panthos,Pantos,,,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
111707,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
111708,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 2 SPHERICAL,HALF RIM
111709,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
111710,Panthos,Pantos,,,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
111711,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,HALF RIM
111712,Rectangular Browline,Rectangular Browline,NoFlatTop,1.0,Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
111713,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 2 SPHERICAL,HALF RIM
111714,Rectangular Geometrical,Rectangular Soft Geometrical,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
111715,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 2 SPHERICAL,FULL RIM
111716,Panthos,Pantos,,,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
111717,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
111718,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
111719,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 2 SPHERICAL,FULL RIM
111720,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111721,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111722,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111723,Rectangular,Rectangular Soft,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111724,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111725,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111726,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111727,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
111728,Panthos,Pantos,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111729,Rectangular,Rectangular Active,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111730,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
111731,Round,Round,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111732,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111733,Panthos,Pantos,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111736,Rectangular,Rectangular Trapeziangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111737,Butterfly,Butterfly,,,Half Rim,1.0,Single,1.0,BASE 4 SPHERICAL,RIMLESS
111738,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111739,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111740,Rectangular Geometrical,Rectangular Soft Butterfly Geometrical,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111741,Rectangular,Rectangular Cat Eye,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111742,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111743,Butterfly,Butterfly,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111744,Rectangular,Rectangular Trapeziangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111745,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111746,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111747,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111748,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 4 SPHERICAL,RIMLESS
111749,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 4 SPHERICAL,HALF RIM
111750,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111751,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
111752,Rectangular,Rectangular Cat Eye,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111755,Rectangular,Rectangular Trapeziangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111756,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111757,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111758,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111759,Rectangular,Rectangular Cat Eye,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111760,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111761,Rectangular,Rectangular Cat Eye,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111762,Rectangular,Rectangular Cat Eye,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111763,Rectangular Geometrical,Rectangular Soft Butterfly Geometrical,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111764,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111765,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
111766,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111767,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111768,Panthos,Pantos,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111769,Square,Square Cat Eye,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111770,Rectangular,Rectangular Soft,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111771,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111772,Rectangular Flat Top,Rectangular Flat Top,FlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111773,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
111774,Rectangular,Rectangular db,NoFlatTop,1.0,No Browline,1.0,Double,1.0,BASE 4 SPHERICAL,FULL RIM
111775,Panthos,Pantos,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111776,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111777,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111778,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111779,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111780,Panthos,Pantos,,,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111781,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111782,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111783,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111785,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111786,Rectangular,Rectangular,NoFlatTop,1.0,Half Rim,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111787,Rectangular,Rectangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111789,Square,Square,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
111794,Rectangular,Rectangular Farfangular,NoFlatTop,1.0,No Browline,1.0,Single,1.0,BASE 4 SPHERICAL,FULL RIM
